,Player_Name,Rank,Kills,Deaths,Assists,Kill death difference,Kill death ratio,Average damage per round,Percentage of kills with a headshot,First kills of a round,First deaths of a round,First kills as a T,First deaths as a T,First kills as a CT,First deaths as a CT,Trade kills,Death was traded,Traded first kills,First deaths traded,Traded first kills as T,First deaths traded as T,Traded first kills as CT,First deaths traded as CT,1v5,1v4,1v3,1v2,1v1,5k,4k,3k,2k,1k,"Percentage of rounds with a Kill, Assist, Survived or Death Traded",HLTV Rating 1.0,Top Starting Side,Round Winner,Match_id,map,date,VAC,Starting_Side,CT_round_diff,T_round_diff,Match_Result
3308,mini,,13,10,4,3,1.3,74,69%,2,1,1,0,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,7,84%,1.05,T,"['CT', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'CT', 'CT']",7830155,de_dust2,29th Mar 2020 19:34:41,False,CT,9.0,4.0,Win
3309,Cho,,10,10,5,0,1.0,58,20%,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,74%,0.86,T,"['CT', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'CT', 'CT']",7830155,de_dust2,29th Mar 2020 19:34:41,False,CT,9.0,4.0,Win
3310,Blhoux,,29,21,10,8,1.4,100,24%,4,3,2,2,2,1,7,2,3,0,2,0,1,0,0,0,0,0,1,0,0,4,3,11,80%,1.34,T,"['CT', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'T', 'CT', 'CT', 'CT']",6071376,de_dust2,18th Jan 2020 12:04:50,True,T,-9.0,9.0,Draw
3311,KoHo,,25,16,6,9,1.6,76,24%,3,4,2,1,1,3,4,3,1,1,1,0,0,1,0,0,0,0,1,0,0,1,5,12,80%,1.23,T,"['CT', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'T', 'CT', 'CT', 'CT']",6071376,de_dust2,18th Jan 2020 12:04:50,True,T,-9.0,9.0,Draw
3312,mini,,25,22,8,3,1.1,80,24%,3,2,1,2,2,0,2,6,0,2,0,2,0,0,0,0,0,0,0,0,0,2,6,7,80%,1.15,T,"['CT', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'T', 'CT', 'CT', 'CT']",6071376,de_dust2,18th Jan 2020 12:04:50,True,T,-9.0,9.0,Draw
3314,Cho,,16,23,9,-7,0.7,74,31%,2,2,1,2,1,0,5,7,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,7,63%,0.75,T,"['CT', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'T', 'CT', 'CT', 'CT']",6071376,de_dust2,18th Jan 2020 12:04:50,True,T,-9.0,9.0,Draw
3320,Blhoux,,20,21,4,-1,1.0,86,25%,3,4,2,2,1,2,2,4,0,2,0,1,0,1,0,0,0,0,0,0,0,1,6,5,72%,1.01,T,"['T', 'T', 'CT', 'CT', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT']",17811185,de_mirage,16th Oct 2020 18:48:29,False,T,-2.0,-5.0,Loss
3321,mini,,20,20,3,0,1.0,76,20%,2,1,1,0,1,1,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,9,68%,0.99,T,"['T', 'T', 'CT', 'CT', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT']",17811185,de_mirage,16th Oct 2020 18:48:29,False,T,-2.0,-5.0,Loss
3322,Lucas,,17,20,4,-3,0.9,82,41%,3,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,60%,0.89,T,"['T', 'T', 'CT', 'CT', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT']",17811185,de_mirage,16th Oct 2020 18:48:29,False,T,-2.0,-5.0,Loss
3323,KoHo,,13,22,10,-9,0.6,84,23%,3,5,0,3,3,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5,3,56%,0.65,T,"['T', 'T', 'CT', 'CT', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT']",17811185,de_mirage,16th Oct 2020 18:48:29,False,T,-2.0,-5.0,Loss
3324,WhiteFlag1940,,10,22,4,-12,0.5,46,40%,2,0,2,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6,56%,0.48,T,"['T', 'T', 'CT', 'CT', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT']",17811185,de_mirage,16th Oct 2020 18:48:29,False,T,-2.0,-5.0,Loss
3332,Lucas,,18,24,3,-6,0.8,66,44%,2,1,0,1,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,7,50%,0.88,T,"['T', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'CT', 'CT', 'T', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT']",8379139,de_mirage,8th Apr 2020 19:28:30,False,T,-3.0,3.0,Draw
3333,Cho,,17,21,1,-4,0.8,65,18%,3,2,1,1,2,1,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,7,57%,0.82,T,"['T', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'CT', 'CT', 'T', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT']",8379139,de_mirage,8th Apr 2020 19:28:30,False,T,-3.0,3.0,Draw
3334,Blhoux,,19,27,7,-8,0.7,80,32%,4,2,2,1,2,1,3,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,12,77%,0.71,T,"['T', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'CT', 'CT', 'T', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT']",8379139,de_mirage,8th Apr 2020 19:28:30,False,T,-3.0,3.0,Draw
3345,Lucas,,16,6,8,10,2.7,144,38%,2,1,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,100%,2.1,T,"['CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'CT', 'CT', 'CT']",20402309,de_inferno,22nd Nov 2020 20:29:15,False,CT,10.0,,Unfinished
3346,KoHo,,13,1,3,12,13.0,76,15%,3,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,100%,2.04,T,"['CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'CT', 'CT', 'CT']",20402309,de_inferno,22nd Nov 2020 20:29:15,False,CT,10.0,,Unfinished
3347,mini,,10,5,3,5,2.0,84,40%,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,83%,1.42,T,"['CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'CT', 'CT', 'CT']",20402309,de_inferno,22nd Nov 2020 20:29:15,False,CT,10.0,,Unfinished
3348,Blhoux,,13,8,3,5,1.6,126,38%,3,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,100%,1.32,T,"['CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'CT', 'CT', 'CT']",20402309,de_inferno,22nd Nov 2020 20:29:15,False,CT,10.0,,Unfinished
3349,Kiwi,,5,7,1,-2,0.7,54,40%,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,75%,0.74,T,"['CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'CT', 'CT', 'CT']",20402309,de_inferno,22nd Nov 2020 20:29:15,False,CT,10.0,,Unfinished
3355,KoHo,,33,12,2,21,2.8,125,36%,5,1,3,1,2,0,7,3,1,0,0,0,1,0,0,0,0,1,2,0,0,3,8,8,83%,1.97,T,"['CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'T', 'CT', 'CT', 'T', 'T', 'CT', 'T', 'T', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT']",18334939,de_inferno,24th Oct 2020 14:18:26,True,CT,7.0,1.0,Win
3358,Cho,,13,14,6,-1,0.9,73,38%,0,1,0,0,0,1,2,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,7,79%,0.87,T,"['CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'T', 'CT', 'CT', 'T', 'T', 'CT', 'T', 'T', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT']",18334939,de_inferno,24th Oct 2020 14:18:26,True,CT,7.0,1.0,Win
3360,KoHo,,24,14,6,10,1.7,99,25%,5,3,2,3,3,0,4,4,0,1,0,1,0,0,0,0,0,1,1,0,1,2,3,8,75%,1.54,T,"['CT', 'T', 'T', 'T', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T']",19690994,de_inferno,12th Nov 2020 21:25:50,True,T,7.0,1.0,Win
3361,Lucas,,23,17,4,6,1.4,94,57%,2,1,2,1,0,0,6,4,1,0,1,0,0,0,0,0,0,2,1,0,1,1,5,6,75%,1.38,T,"['CT', 'T', 'T', 'T', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T']",19690994,de_inferno,12th Nov 2020 21:25:50,True,T,7.0,1.0,Win
3362,Blhoux,,20,16,6,4,1.3,93,5%,3,3,1,2,2,1,4,4,0,1,0,1,0,0,0,0,0,0,1,0,0,2,3,8,83%,1.19,T,"['CT', 'T', 'T', 'T', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T']",19690994,de_inferno,12th Nov 2020 21:25:50,True,T,7.0,1.0,Win
3363,Cho,,16,19,3,-3,0.8,78,38%,1,3,1,1,0,2,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,8,71%,0.82,T,"['CT', 'T', 'T', 'T', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T']",19690994,de_inferno,12th Nov 2020 21:25:50,True,T,7.0,1.0,Win
3364,Kiwi,,10,18,2,-8,0.6,49,40%,0,3,0,2,0,1,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,8,58%,0.58,T,"['CT', 'T', 'T', 'T', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T']",19690994,de_inferno,12th Nov 2020 21:25:50,True,T,7.0,1.0,Win
3372,Blhoux,,19,15,2,4,1.3,82,26%,3,2,1,1,2,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,9,72%,1.08,T,"['CT', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T', 'CT', 'CT', 'T', 'T', 'CT', 'T', 'CT', 'T', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'T']",6391780,de_inferno,3rd Feb 2020 15:28:42,False,T,6.0,1.0,Win
3385,Blhoux,,25,18,3,7,1.4,109,28%,3,1,2,1,1,0,5,1,2,0,0,0,2,0,0,0,0,1,0,0,0,1,7,8,69%,1.28,T,"['T', 'T', 'T', 'T', 'CT', 'CT', 'T', 'CT', 'T', 'T', 'CT', 'CT', 'CT', 'T', 'T', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'CT', 'T']",6652225,de_cache,15th Feb 2020 12:46:27,False,CT,-3.0,-3.0,Loss
3386,KoHo,,20,20,7,0,1.0,92,25%,5,1,2,1,3,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,5,62%,1.1,T,"['T', 'T', 'T', 'T', 'CT', 'CT', 'T', 'CT', 'T', 'T', 'CT', 'CT', 'CT', 'T', 'T', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'CT', 'T']",6652225,de_cache,15th Feb 2020 12:46:27,False,CT,-3.0,-3.0,Loss
3391,mini,,24,19,3,5,1.3,80,50%,2,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,7,67%,1.16,T,"['CT', 'CT', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'T', 'T', 'CT', 'CT', 'T', 'T', 'CT', 'T', 'T']",8836863,de_dust2,21st Apr 2020 20:18:42,True,T,-1.0,1.0,Draw
3392,KoHo,,24,19,5,5,1.3,88,29%,2,1,0,1,2,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,3,12,80%,1.14,T,"['CT', 'CT', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'T', 'T', 'CT', 'CT', 'T', 'T', 'CT', 'T', 'T']",8836863,de_dust2,21st Apr 2020 20:18:42,True,T,-1.0,1.0,Draw
3393,Cho,,19,20,7,-1,1.0,69,32%,4,4,1,3,3,1,4,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,5,9,63%,0.9,T,"['CT', 'CT', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'T', 'T', 'CT', 'CT', 'T', 'T', 'CT', 'T', 'T']",8836863,de_dust2,21st Apr 2020 20:18:42,True,T,-1.0,1.0,Draw
3394,Blhoux,,21,24,10,-3,0.9,90,29%,4,3,2,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,73%,0.88,T,"['CT', 'CT', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'T', 'T', 'CT', 'CT', 'T', 'T', 'CT', 'T', 'T']",8836863,de_dust2,21st Apr 2020 20:18:42,True,T,-1.0,1.0,Draw
3405,Blhoux,,21,18,1,3,1.2,95,48%,0,1,0,1,0,0,5,2,1,1,1,1,0,0,0,0,0,0,2,0,1,1,3,8,68%,1.26,T,"['T', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'CT', 'T', 'CT', 'T', 'T', 'T', 'CT', 'CT', 'T', 'T', 'T', 'CT', 'T']",11569076,de_dust2,28th May 2020 19:51:54,False,CT,-9.0,-1.0,Loss
3406,Lucas,,15,19,4,-4,0.8,77,73%,4,6,2,0,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,55%,0.79,T,"['T', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'CT', 'T', 'CT', 'T', 'T', 'T', 'CT', 'CT', 'T', 'T', 'T', 'CT', 'T']",11569076,de_dust2,28th May 2020 19:51:54,False,CT,-9.0,-1.0,Loss
3407,Cho,,12,21,4,-9,0.6,72,58%,2,1,0,0,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,7,59%,0.6,T,"['T', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'CT', 'T', 'CT', 'T', 'T', 'T', 'CT', 'CT', 'T', 'T', 'T', 'CT', 'T']",11569076,de_dust2,28th May 2020 19:51:54,False,CT,-9.0,-1.0,Loss
3409,KoHo,,5,20,6,-15,0.3,48,40%,0,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,45%,0.34,T,"['T', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'CT', 'T', 'CT', 'T', 'T', 'T', 'CT', 'CT', 'T', 'T', 'T', 'CT', 'T']",11569076,de_dust2,28th May 2020 19:51:54,False,CT,-9.0,-1.0,Loss
3410,KoHo,,35,19,7,16,1.8,121,31%,5,5,1,2,4,3,10,2,3,1,2,0,1,1,0,0,0,0,0,0,1,3,7,8,87%,1.7,T,"['T', 'CT', 'CT', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T']",24644242,de_inferno,22nd Jan 2021 21:00:38,False,T,11.0,-9.0,Win
3411,Blhoux,,28,22,7,6,1.3,102,46%,4,7,2,6,2,1,5,5,1,2,1,2,0,0,0,0,1,0,0,0,2,2,3,8,67%,1.4,T,"['T', 'CT', 'CT', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T']",24644242,de_inferno,22nd Jan 2021 21:00:38,False,T,11.0,-9.0,Win
3412,Cho,,20,24,5,-4,0.8,80,40%,1,2,0,1,1,1,4,6,1,1,0,0,1,1,0,0,0,0,0,0,0,1,5,7,67%,0.88,T,"['T', 'CT', 'CT', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T']",24644242,de_inferno,22nd Jan 2021 21:00:38,False,T,11.0,-9.0,Win
3413,WhiteFlag1940,,14,19,1,-5,0.7,44,21%,2,1,0,0,2,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,6,73%,0.77,T,"['T', 'CT', 'CT', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T']",24644242,de_inferno,22nd Jan 2021 21:00:38,False,T,11.0,-9.0,Win
3414,Kiwi,,11,21,6,-10,0.5,46,45%,0,3,0,3,0,0,3,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9,63%,0.57,T,"['T', 'CT', 'CT', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T']",24644242,de_inferno,22nd Jan 2021 21:00:38,False,T,11.0,-9.0,Win
3426,Blhoux,,20,19,5,1,1.1,94,25%,3,4,1,1,2,3,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,3,3,5,69%,1.13,T,"['T', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'CT', 'T', 'CT', 'T', 'T', 'T', 'T', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T']",7723387,de_inferno,26th Mar 2020 17:01:37,False,CT,1.0,-7.0,Loss
3427,KoHo,,16,18,2,-2,0.9,65,38%,1,2,1,0,0,2,2,3,0,1,0,0,0,1,0,0,0,0,2,0,0,0,3,10,69%,0.83,T,"['T', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'CT', 'T', 'CT', 'T', 'T', 'T', 'T', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T']",7723387,de_inferno,26th Mar 2020 17:01:37,False,CT,1.0,-7.0,Loss
3429,Cho,,11,20,3,-9,0.6,63,36%,3,4,1,2,2,2,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,7,58%,0.59,T,"['T', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'CT', 'T', 'CT', 'T', 'T', 'T', 'T', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T']",7723387,de_inferno,26th Mar 2020 17:01:37,False,CT,1.0,-7.0,Loss
3432,Blhoux,,14,13,1,1,1.1,63,21%,2,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,62%,0.98,T,"['T', 'T', 'T', 'T', 'CT', 'CT', 'T', 'CT', 'T', 'CT', 'T', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'T', 'T', 'T']",6285141,de_dust2,28th Jan 2020 22:01:50,False,T,6.0,5.0,Win
3434,Cho,,9,13,2,-4,0.7,52,33%,0,1,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,62%,0.75,T,"['T', 'T', 'T', 'T', 'CT', 'CT', 'T', 'CT', 'T', 'CT', 'T', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'T', 'T', 'T']",6285141,de_dust2,28th Jan 2020 22:01:50,False,T,6.0,5.0,Win
3440,Blhoux,,37,21,3,16,1.8,125,27%,2,1,1,1,1,0,5,4,2,1,0,1,2,0,0,0,0,1,0,0,0,3,11,6,80%,1.66,T,"['CT', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'CT', 'CT', 'CT', 'CT', 'T', 'T']",21301217,de_inferno,28th Nov 2020 20:26:50,False,T,5.0,-3.0,Win
3441,mini,,20,22,8,-2,0.9,75,40%,1,1,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,73%,1.01,T,"['CT', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'CT', 'CT', 'CT', 'CT', 'T', 'T']",21301217,de_inferno,28th Nov 2020 20:26:50,False,T,5.0,-3.0,Win
3442,Cho,,17,17,9,0,1.0,64,41%,0,1,0,0,0,1,5,1,2,0,2,0,0,0,0,0,0,0,1,0,0,1,4,6,67%,0.96,T,"['CT', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'CT', 'CT', 'CT', 'CT', 'T', 'T']",21301217,de_inferno,28th Nov 2020 20:26:50,False,T,5.0,-3.0,Win
3443,Lucas,,19,24,6,-5,0.8,71,53%,3,10,2,4,1,6,4,4,1,2,1,0,0,2,0,0,0,0,0,0,0,3,2,6,63%,0.91,T,"['CT', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'CT', 'CT', 'CT', 'CT', 'T', 'T']",21301217,de_inferno,28th Nov 2020 20:26:50,False,T,5.0,-3.0,Win
3444,KoHo,,20,23,10,-3,0.9,76,10%,7,4,2,4,5,0,1,6,0,2,0,2,0,0,0,0,0,1,0,0,0,1,4,9,80%,0.88,T,"['CT', 'CT', 'CT', 'CT', 'CT', 'T', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'CT', 'CT', 'CT', 'CT', 'T', 'T']",21301217,de_inferno,28th Nov 2020 20:26:50,False,T,5.0,-3.0,Win
3455,KoHo,,28,23,8,5,1.2,102,29%,6,4,2,2,4,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,5,9,73%,1.24,T,"['CT', 'CT', 'T', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'CT', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'T', 'CT', 'CT', 'T', 'T']",15822888,de_dust2,12th Sep 2020 13:59:16,False,CT,-5.0,3.0,Loss
3456,Blhoux,,27,25,8,2,1.1,100,41%,3,7,2,4,1,3,2,3,1,1,1,1,0,0,0,0,1,1,0,0,1,1,4,12,70%,1.14,T,"['CT', 'CT', 'T', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'CT', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'T', 'CT', 'CT', 'T', 'T']",15822888,de_dust2,12th Sep 2020 13:59:16,False,CT,-5.0,3.0,Loss
3458,Cho,,15,23,4,-8,0.7,56,27%,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13,63%,0.63,T,"['CT', 'CT', 'T', 'CT', 'CT', 'T', 'T', 'T', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'CT', 'T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'T', 'CT', 'CT', 'T', 'T']",15822888,de_dust2,12th Sep 2020 13:59:16,False,CT,-5.0,3.0,Loss
3462,Blhoux,,18,17,7,1,1.1,80,33%,3,5,2,3,1,2,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,11,63%,1.07,T,"['T', 'T', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'CT', 'T', 'T', 'T', 'CT', 'T', 'T', 'T', 'T', 'CT', 'CT', 'CT', 'T', 'CT', 'T', 'CT', 'T', 'T', 'T', 'CT', 'CT', 'T']",6741341,de_cache,19th Feb 2020 21:20:57,False,T,1.0,-1.0,Draw
